customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
3578,Dorella,Sineath,Female,57,65,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,12,878 Cody Point,2155,NSW,Australia,10
3579,Rachel,Somes,Female,32,34,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,ì¸ëë°í ë¥´,No,20,66028 Randy Terrace,2155,NSW,Australia,10
3580,Roby,Samson,Female,61,50,1972-04-24,Occupational Therapist,Health,Mass Customer,N,,No,10,78478 Pond Road,4128,QLD,Australia,7
3581,Lindsy,Ygo,Female,38,64,1957-07-10,free lanchers,n/a,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,6,062 Dixon Parkway,3103,VIC,Australia,12
3582,Beryle,Qusklay,Female,66,60,1961-12-11,Media Manager II,Property,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ,No,17,344 Delladonna Place,2196,NSW,Australia,10
3583,Josselyn,Mathey,Female,71,57,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,â°â´âµâââ,No,5,53 Union Terrace,2763,NSW,Australia,8
3584,Adler,Teale,Male,95,60,1962-01-14,free lanchers,Health,Mass Customer,N,"__ï¾(,_,*)",No,10,33221 Maple Wood Place,2260,NSW,Australia,10
3585,Concordia,Lunbech,Female,41,59,1962-07-28,free lanchers,Financial Services,High Net Worth,N,"""'",Yes,20,1 Esker Pass,4575,QLD,Australia,8
3586,Abby,Brownstein,Female,79,43,1979-02-05,Registered Nurse,Health,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,10,9 Clyde Gallagher Junction,2065,NSW,Australia,11
3587,Ines,Galfour,Female,85,24,1997-09-24,free lanchers,n/a,Affluent Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,No,2,5699 Forster Street,2346,NSW,Australia,2
3588,Henrie,Beadman,Female,15,61,1961-06-04,Web Developer III,Health,Affluent Customer,N,,Yes,18,94543 Northwestern Court,4715,QLD,Australia,6
3589,Nalani,Dummer,Female,73,60,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,â¡,No,17,6 Continental Alley,3174,VIC,Australia,8
3590,Carolan,Velez,Female,32,44,1978-04-16,free lanchers,Manufacturing,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,19,89 Dapin Terrace,3121,VIC,Australia,10
3591,Dwight,Kinsey,Male,15,43,1978-10-28,Accountant III,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,10,38834 Manufacturers Hill,2768,NSW,Australia,10
3592,Pall,MacCart,Male,72,68,1954-04-27,Junior Executive,n/a,Mass Customer,N,á ,No,12,0186 Thackeray Center,3183,VIC,Australia,11
3593,Carry,Abercromby,Female,71,26,1996-04-10,Legal Assistant,Retail,Mass Customer,N,testâ testâ«,No,5,15980 Fairview Drive,2283,NSW,Australia,7
3594,Gustavo,Juschka,Male,45,36,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,nil,No,18,2 Waxwing Terrace,2429,NSW,Australia,2
3595,Timi,Huson,Female,81,46,1975-12-06,Software Consultant,Retail,Mass Customer,N,,No,6,358 Ronald Regan Point,2065,NSW,Australia,12
3596,Christi,Gilluley,Female,57,44,1977-12-25,Executive Secretary,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,20,4386 Spaight Court,3752,VIC,Australia,8
3597,Giorgi,,Male,71,68,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,',Yes,16,73 Hallows Circle,2558,NSW,Australia,7
3598,Penny,McKirdy,Male,72,27,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,Yes,5,1585 Summer Ridge Alley,2548,NSW,Australia,6
3599,Lane,Maguire,Male,11,66,1956-02-27,Physical Therapy Assistant,n/a,High Net Worth,N,1.00E+02,Yes,6,29585 Weeping Birch Avenue,2830,NSW,Australia,2
3600,Godart,Gooderick,Male,88,60,1962-05-17,Staff Accountant II,n/a,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16,4 Macpherson Drive,2560,NSW,Australia,8
3601,Fanya,Gethyn,Female,85,46,1975-12-23,Junior Executive,IT,Mass Customer,N,nil,No,18,75132 Portage Point,4555,QLD,Australia,7
3602,Alicea,Scamwell,Female,23,33,1988-11-27,Account Coordinator,Health,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,12,90969 Talmadge Place,3199,VIC,Australia,7
3603,Cale,Yaneev,Male,90,67,1954-09-27,Sales Representative,Retail,Mass Customer,N,01-Feb,Yes,14,88 Ilene Crossing,2049,NSW,Australia,11
3604,Findlay,Lubman,Male,3,51,1971-04-09,VP Quality Control,Health,High Net Worth,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,Yes,9,154 Heffernan Trail,2038,NSW,Australia,10
3605,Andy,Risely,Male,54,28,1994-01-28,Internal Auditor,n/a,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,6,4534 Stone Corner Terrace,2233,NSW,Australia,9
3606,Jamima,Wainscot,Female,52,65,1957-02-09,Graphic Designer,n/a,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,15,9 Declaration Crossing,3133,VIC,Australia,10
3607,Troy,Blaydes,Male,99,21,2001-05-22,Clinical Specialist,Health,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,1,2 Homewood Pass,4211,QLD,Australia,8
3608,Conway,Surgen,Male,86,49,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,<script>alert('hi')</script>,No,8,8279 Golf View Center,3127,VIC,Australia,12
3609,Chicky,Butterfield,Male,69,24,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,0/0,No,4,65769 Hoard Plaza,3030,VIC,Australia,7
3610,Erl,Markel,Male,1,35,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,â,Yes,16,2 Havey Point,2759,NSW,Australia,8
3611,Uriah,Chantree,Male,20,52,1970-04-10,Statistician II,n/a,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,10,8582 Morrow Pass,4165,QLD,Australia,7
3612,Normand,Matous,Male,27,42,1979-11-27,free lanchers,IT,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,15,4643 Cambridge Circle,3064,VIC,Australia,6
3613,Fairfax,Pummery,Male,27,50,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,9,2 Armistice Parkway,2193,NSW,Australia,10
3614,Berkie,Gimber,Male,59,61,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,null,Yes,18,23301 Bluestem Drive,3146,VIC,Australia,8
3615,Junia,Napton,Female,63,43,1978-07-09,Safety Technician II,IT,Mass Customer,N,0/0,Yes,8,6764 Commercial Avenue,2753,NSW,Australia,8
3616,Vale,Dagnan,Male,42,21,2001-04-02,Product Engineer,Property,High Net Worth,N,á ,No,2,56747 Monument Avenue,4306,QLD,Australia,8
3617,Jessa,Milnthorpe,Female,11,32,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,3,8 Harper Center,2650,NSW,Australia,3
3618,Evyn,Rouby,Male,2,56,1966-04-28,Statistician IV,Retail,Affluent Customer,N,âââ,Yes,19,422 Valley Edge Pass,2000,NSW,Australia,10
3619,Myranda,Cridland,Female,18,26,1996-02-17,Administrative Assistant IV,n/a,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,1,8651 Graceland Way,2830,NSW,Australia,1
3620,Gerry,Ackhurst,Male,21,30,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,é¨è½æ ¼,No,5,6 Nobel Way,2322,NSW,Australia,4
3621,Umeko,Hearfield,Female,13,47,1975-01-16,Developer IV,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,15,3 Burning Wood Pass,2322,NSW,Australia,4
3622,Anetta,Brosenius,Female,84,38,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,1,No,2,4 Westridge Circle,2763,NSW,Australia,8
3623,Oren,Barwack,Male,56,37,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,â«testâ«,Yes,15,9284 Randy Alley,2217,NSW,Australia,9
3624,Lenka,,Female,54,37,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,-$1.00,Yes,7,56 Sullivan Crossing,2768,NSW,Australia,9
3625,Cammie,Rubinfeld,Female,24,68,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,-1,Yes,18,3 Westridge Avenue,2810,NSW,Australia,5
3626,Cora,Hince,Female,86,43,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,testâ testâ«,Yes,12,3 Florence Drive,2151,NSW,Australia,10
3627,Loren,Pischof,Male,92,60,1961-08-12,Teacher,Health,High Net Worth,N,,Yes,14,897 Forest Dale Terrace,4035,QLD,Australia,8
3628,Sharron,Gaynes,Female,47,47,1974-10-17,Financial Advisor,Financial Services,Mass Customer,N,â©testâ©,Yes,14,91215 Doe Crossing Avenue,3805,VIC,Australia,7
3629,Vale,Starcks,Female,17,45,1976-10-29,Editor,Health,High Net Worth,N,nil,No,22,38834 Green Center,2132,NSW,Australia,11
3630,Jeni,Heymes,Female,16,43,1978-11-15,Tax Accountant,Property,Affluent Customer,N,",./;'[]\-=",Yes,8,678 Monterey Center,2759,NSW,Australia,8
3631,Mignonne,Barwood,Female,76,60,1962-07-01,Project Manager,IT,High Net Worth,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,Yes,16,1 Park Meadow Drive,2145,NSW,Australia,9
3632,Elena,Sandys,Female,82,32,1990-03-27,Teacher,n/a,Mass Customer,N,Ù¡Ù¢Ù£,No,9,58 Hoepker Center,4343,QLD,Australia,2
3633,Donavon,Ainsby,Male,32,39,1983-04-18,Biostatistician III,Health,Mass Customer,N,,No,5,6415 4th Alley,2766,NSW,Australia,8
3634,Clemence,Kornas,Female,35,59,1963-06-01,Speech Pathologist,n/a,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,15,5558 Northport Point,2087,NSW,Australia,11
3635,Elset,,Female,51,44,1977-07-06,VP Marketing,Retail,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,9,71 Manley Way,2036,NSW,Australia,7
3636,Trudi,Bickerstasse,Female,42,52,1970-06-24,Director of Sales,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18,6201 Schiller Drive,2502,NSW,Australia,6
3637,Luigi,Edgeworth,Male,84,64,1958-01-01,free lanchers,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,Yes,11,5339 Paget Plaza,2190,NSW,Australia,10
3638,Fifi,Dorrins,Female,73,26,1996-05-04,Associate Professor,Manufacturing,Mass Customer,N,â¡,No,6,26138 Katie Point,2800,NSW,Australia,4
3639,Megan,Perrygo,Female,49,48,1974-01-11,Food Chemist,Health,High Net Worth,N,-0.5,No,15,686 Scoville Drive,3012,VIC,Australia,5
3640,Merralee,Forman,Female,64,37,1985-04-28,Staff Scientist,n/a,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,10,41 Bay Pass,2018,NSW,Australia,10
3641,Wolfie,Hoyes,Male,78,46,1975-10-02,Civil Engineer,Manufacturing,Affluent Customer,N,á,No,12,155 Sunfield Way,3212,VIC,Australia,2
3642,Ardith,Portigall,Female,39,60,1962-05-21,free lanchers,n/a,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,8,2809 Anderson Lane,3350,VIC,Australia,3
3643,Bettye,Dumberrill,Female,62,51,1971-02-08,Technical Writer,n/a,Mass Customer,N,-$0.50,No,15,4 Barby Point,4216,QLD,Australia,8
3644,Peder,Frotton,Male,13,54,1968-01-18,Physical Therapy Assistant,Financial Services,High Net Worth,N,-0.5,Yes,17,73 Eagan Hill,3040,VIC,Australia,10
3645,Cozmo,Rylstone,Male,47,61,1961-07-04,Structural Analysis Engineer,Manufacturing,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,14,11 Ryan Hill,2229,NSW,Australia,9
3646,Allene,Pauly,Female,0,40,1981-10-22,Social Worker,Health,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,4,6 Eliot Parkway,2045,NSW,Australia,12
3647,Carlyle,Frape,Male,62,50,1971-11-07,Marketing Manager,n/a,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,4,4962 Wayridge Road,2220,NSW,Australia,12
3648,Tracie,Bartolomeoni,Female,82,68,1954-02-21,Paralegal,Financial Services,Mass Customer,N,1,No,5,9 Jenifer Avenue,2480,NSW,Australia,4
3649,Jayne,Gawthrope,Female,66,44,1977-07-12,Office Assistant II,Property,Mass Customer,N,1.00E+96,Yes,12,7 Macpherson Way,4064,QLD,Australia,9
3650,Darrelle,Rosas,Female,85,22,1999-10-21,Office Assistant I,IT,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2,5437 Oak Alley,2024,NSW,Australia,10
3651,Baxie,,Male,91,22,1999-11-15,Human Resources Assistant I,Manufacturing,Mass Customer,N,nil,No,2,13854 Artisan Avenue,4508,QLD,Australia,3
3652,Aldrich,Camble,Male,20,67,1955-02-06,Nurse,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,17,7415 Schlimgen Drive,2064,NSW,Australia,9
3653,Devlen,Perrett,Male,7,31,1991-01-04,Environmental Specialist,n/a,Mass Customer,N,!@#$%^&*(),Yes,8,249 Merchant Terrace,4211,QLD,Australia,7
3654,Kenyon,Paddefield,Male,78,33,1988-07-20,Electrical Engineer,Manufacturing,Mass Customer,N,,No,,379 Scofield Pass,3101,VIC,Australia,8
3655,Waldemar,Mostin,Male,82,48,1974-06-01,free lanchers,n/a,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,19,6 Michigan Lane,4076,QLD,Australia,3
3656,Talia,Sidnell,Female,14,45,1976-12-24,free lanchers,Property,Mass Customer,N,!@#$%^&*(),Yes,3,31 Packers Pass,2205,NSW,Australia,10
3657,Wyatan,Rogeon,Male,95,60,1961-07-24,free lanchers,n/a,High Net Worth,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ,No,8,772 Superior Street,2759,NSW,Australia,8
3658,Bo,Vell,Male,15,59,1962-10-20,free lanchers,Entertainment,Mass Customer,N,,Yes,9,15093 Hallows Pass,3930,VIC,Australia,9
3659,Farra,Catto,Female,76,45,1976-12-23,VP Sales,Financial Services,High Net Worth,N,â°â´âµ,No,10,954 Reinke Park,3101,VIC,Australia,12
3660,Gradeigh,Hothersall,Male,99,41,1981-03-14,Administrative Assistant IV,Financial Services,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,7,11879 Surrey Court,2768,NSW,Australia,9
3661,Tadeas,Shitliff,Male,34,56,1965-12-18,Research Associate,Manufacturing,Mass Customer,N,NIL,Yes,7,7730 Oakridge Trail,3380,VIC,Australia,1
3662,Pippo,Cator,Male,79,44,1977-12-30,Community Outreach Specialist,Retail,Mass Customer,N,â¢,No,15,91051 Cordelia Circle,3030,VIC,Australia,7
3663,Hermy,Casement,Male,62,24,1998-02-10,Information Systems Manager,n/a,Affluent Customer,N,1/0,No,1,32 Larry Way,3073,VIC,Australia,10
3664,Faina,Czaja,Female,5,32,1990-02-23,Software Test Engineer I,Manufacturing,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,7,3173 Park Meadow Park,2261,NSW,Australia,5
3665,Toma,Klaaasen,Female,19,33,1989-03-23,Dental Hygienist,Health,Mass Customer,N,"'""''''""",No,6,427 Talmadge Terrace,2486,NSW,Australia,8
3666,Mathew,Marousek,Male,56,65,1957-03-27,Statistician II,Health,High Net Worth,N,â¢,No,10,587 Rieder Court,4211,QLD,Australia,8
3667,Nettie,Goghin,Female,3,39,1983-02-06,Graphic Designer,Retail,Mass Customer,N,-1.00E+02,Yes,8,34775 Melrose Road,2152,NSW,Australia,10
3668,Katlin,Ragsdale,Female,79,67,1955-02-09,Desktop Support Technician,Property,Mass Customer,N,â¢,Yes,6,61 Kennedy Park,2745,NSW,Australia,10
3669,Maynard,Isaq,Male,11,45,1977-06-18,Design Engineer,Manufacturing,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18,1 Upham Crossing,3041,VIC,Australia,3
3670,Leupold,Bernardini,Male,62,45,1977-03-20,free lanchers,Financial Services,Affluent Customer,N,â©testâ©,Yes,17,106 Donald Way,3216,VIC,Australia,4
3671,Crystie,Deshorts,Female,98,30,1992-01-05,Programmer Analyst III,n/a,Affluent Customer,N,nil,No,7,3397 Ronald Regan Plaza,4511,QLD,Australia,5
3672,Werner,Yglesias,Male,32,35,1987-05-25,free lanchers,IT,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,13,2615 Declaration Court,2031,NSW,Australia,12
3673,Tobin,Fucher,Male,72,42,1979-09-28,free lanchers,Manufacturing,Mass Customer,N,-0.5,Yes,11,900 Straubel Hill,2176,NSW,Australia,10
3674,Rodger,Gores,Male,59,23,1998-12-24,Tax Accountant,Property,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,3,4314 Ridgeview Court,2176,NSW,Australia,9
3675,Samuele,Heller,Male,88,22,1999-12-17,Analog Circuit Design manager,Property,Affluent Customer,N,á ,Yes,1,6001 Calypso Park,2320,NSW,Australia,5
3676,Derk,Willingale,Male,27,56,1965-12-15,Health Coach I,Health,Affluent Customer,N,ã,No,11,31 Declaration Drive,4500,QLD,Australia,5
3677,Bartel,Fonteyne,Male,3,35,1986-07-11,Senior Financial Analyst,Financial Services,Mass Customer,N,â«testâ«,Yes,20,8 Grover Parkway,2089,NSW,Australia,10
3678,Tonya,Worthington,Female,52,52,1969-08-06,Engineer IV,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,19,7 Killdeer Junction,4306,QLD,Australia,3
3679,Murielle,Klimkov,Female,72,30,1992-05-05,Developer II,n/a,High Net Worth,N,-1,No,6,30122 Union Plaza,2066,NSW,Australia,9
3680,Sawyere,Onele,Male,17,38,1983-08-11,Accountant I,Retail,High Net Worth,N,0,No,3,81 Carpenter Terrace,3321,VIC,Australia,3
3681,Doll,Benedicto,Female,90,60,1962-02-06,Community Outreach Specialist,Property,Mass Customer,N,â£,Yes,20,46 Hollow Ridge Way,2011,NSW,Australia,11
3682,Dukie,Asson,Male,94,44,1978-06-15,GIS Technical Architect,Financial Services,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,11,6468 West Park,3161,VIC,Australia,6
3683,Lorain,Maliphant,Female,67,65,1957-03-30,Chief Design Engineer,n/a,Mass Customer,N,ğ,Yes,11,2 Barby Court,2133,NSW,Australia,8
