transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
207,94,1321,09/09/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,$993.66,41434,$641.64,September,1321,Bree,Domenge,Female,29,27,1994-07-05,Editor,Argiculture,"Affluent Customer",N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,8,"0693 Eagan Court",4019,QLD,Australia,4
2606,0,1323,18/04/2017,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,$270.30,38859,$90.10,April,1323,Kristofor,Mockes,Male,27,34,1988-04-04,"Account Executive",n/a,"High Net Worth",N,01-Feb,Yes,9,"2 Shasta Street",3977,VIC,Australia,8
1513,7,1326,24/01/2017,TRUE,Approved,"Trek Bicycles",Road,low,medium,980.37,$234.43,40649,$745.94,January,1326,Goddard,Tinn,Male,15,56,1966-02-23,"Biostatistician III",Health,"Affluent Customer",N,<svg><script>0<1>alert('XSS')</script>,Yes,5,"60855 Fieldstone Avenue",3939,VIC,Australia,6
2036,68,1327,24/12/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",December,1327,Sarita,Khosa,Female,57,26,1995-11-25,"Director of Sales",Property,"Affluent Customer",N,ï»¿,No,6,"2 Dixon Crossing",3910,VIC,Australia,7
1552,30,1328,14/12/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,40618,$299.27,December,1328,Stavro,Gargett,Male,19,40,1981-09-02,"Budget/Accounting Analyst IV",IT,"Mass Customer",N,1.00E+02,Yes,6,"7 Canary Trail",3977,VIC,Australia,10
706,54,1329,05/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",January,1329,Wendy,Randlesome,Female,65,32,1989-07-15,"Database Administrator IV",n/a,"Mass Customer",N,"__ï¾(,_,*)",No,11,"09653 Golf View Way",3840,VIC,Australia,2
828,36,1331,10/04/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427,"$1,215.34",April,1331,Edward,Hawkwood,Male,12,35,1987-03-24,"Tax Accountant",Telecommunications,"High Net Worth",N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,17,"4 Sycamore Pass",3977,VIC,Australia,5
1668,18,1332,17/03/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,42404,$143.82,March,1332,Garek,"De la Barre",Male,87,44,1978-05-01,"Technical Writer",n/a,"Mass Customer",N,1,Yes,12,"833 Sherman Court",3810,VIC,Australia,6
109,39,1335,27/03/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,$582.48,38991,"$1,230.27",March,1335,Sibylla,Marlon,Female,57,24,1997-08-14,"Recruiting Manager",Entertainment,"Mass Customer",N,ï»¿,Yes,3,"8766 Onsgard Plaza",3805,VIC,Australia,8
2862,5,1336,23/09/2017,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,33549,$114.93,September,1336,Moise,Inde,Male,83,33,1989-03-13,"Physical Therapy Assistant",n/a,"Mass Customer",N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,15,"5061 Cottonwood Trail",3765,VIC,Australia,7
124,98,1339,21/03/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,795.34,$101.58,35470,$693.76,March,1339,Mariam,Guiel,Female,82,43,1978-12-09,Editor,IT,"High Net Worth",N,"ð¾ ð ð ð ð ð ð ð§",No,14,"09 Hagan Pass",3196,VIC,Australia,8
741,56,1340,02/12/2017,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,34244,$75.75,December,1340,Crawford,Dreini,Male,16,44,1977-11-05,"Statistician I",n/a,"High Net Worth",N,1,No,18,"87897 Lighthouse Bay Pass",3747,VIC,Australia,4
2444,23,1341,21/02/2017,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,34244,$75.75,February,1341,Parry,Rigolle,Male,65,36,1986-05-18,"Computer Systems Analyst I","Financial Services","Affluent Customer",N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,15,"294 Lawn Junction",3677,VIC,Australia,1
1061,63,1342,14/07/2017,,Approved,Solex,Standard,medium,medium,1483.2,$99.59,34996,"$1,383.61",July,1342,Barnett,Morville,Male,14,60,1962-04-11,"Recruiting Manager",Retail,"Affluent Customer",N,"<>?:"{}|_+",Yes,11,"5 Springview Terrace",3620,VIC,Australia,4
2752,39,1345,10/11/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",November,1345,Jeth,Marien,Male,94,61,1960-09-11,"Senior Sales Associate",Manufacturing,"Mass Customer",N,-1.00E+02,No,12,"77 Acker Alley",3151,VIC,Australia,10
75,58,1346,20/06/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,912.52,$141.40,42295,$771.12,June,1346,Woody,Dowthwaite,Male,9,52,1970-06-19,"Administrative Assistant IV",Telecommunications,"Mass Customer",N,",./;'[]\-=",No,19,"38 Hansons Place",3023,VIC,Australia,7
2181,29,1347,27/02/2017,FALSE,Approved,"Norco Bicycles",Road,medium,medium,543.39,$407.54,36361,$135.85,February,1347,Leisha,Signoret,Female,14,44,1977-12-16,"Help Desk Operator",Manufacturing,"Mass Customer",N,á,Yes,14,"30 Crescent Oaks Point",3564,VIC,Australia,2
2018,98,1348,23/05/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,795.34,$101.58,35470,$693.76,May,1348,Lowe,Hinckes,Male,88,38,1984-04-10,"VP Sales",n/a,"High Net Worth",N,"0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð",No,13,"0784 Utah Plaza",3199,VIC,Australia,7
3238,67,1351,23/03/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,March,1351,Lorettalorna,,Female,32,51,1971-01-29,"Office Assistant IV",IT,"High Net Worth",N,,No,0,"7006 Miller Avenue",3444,VIC,Australia,4
2854,63,1354,17/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146,"$1,383.61",October,1354,Karee,Hyman,Female,0,21,2000-10-15,"Analyst Programmer","Financial Services","Affluent Customer",N,ï¼ï¼ï¼,No,2,"19 Green Ridge Avenue",3340,VIC,Australia,3
1306,46,1356,20/11/2017,FALSE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",November,1356,Ofella,Walbrook,Female,12,41,1981-02-24,"Account Representative I",n/a,"High Net Worth",N,1/0,No,13,"1450 Gulseth Park",3337,VIC,Australia,5
2841,9,1360,02/07/2017,TRUE,Approved,"OHM Cycles",Road,medium,medium,742.54,$667.40,41701,$75.14,July,1360,Maurice,Blas,Male,41,52,1970-07-04,"Design Engineer",Manufacturing,"Mass Customer",N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,15,"02505 Mariners Cove Street",3222,VIC,Australia,6
928,80,1363,04/10/2017,TRUE,Approved,"OHM Cycles",Touring,low,medium,1073.07,$933.84,35455,$139.23,October,1363,Boniface,Kivelhan,Male,7,60,1961-10-16,"Associate Professor","Financial Services","Mass Customer",N,"1'; DROP TABLE users--",No,18,"5413 Harbort Terrace",3226,VIC,Australia,7
179,62,1365,31/01/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,January,1365,Shurlocke,Pirie,Male,97,30,1992-04-19,"Research Associate",Health,"Mass Customer",N,ð,No,3,"3 Schlimgen Alley",3201,VIC,Australia,6
2865,61,1367,19/12/2017,FALSE,Approved,"OHM Cycles",Standard,low,medium,71.16,$56.93,42172,$14.23,December,1367,Fredrika,Danielkiewicz,Female,63,49,1973-06-29,"Internal Auditor",Retail,"Mass Customer",N,â°â´âµ,No,18,"66 Division Pass",3840,VIC,Australia,1
916,76,1368,27/02/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,February,1368,Aarika,Magog,Female,54,49,1973-04-14,"Recruiting Manager",Property,"Mass Customer",N,-1.00E+02,No,4,"6 Forster Crossing",3198,VIC,Australia,8
1441,43,1370,21/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,October,1370,Chastity,Martinat,Female,44,35,1986-10-23,"Computer Systems Analyst IV",Property,"Mass Customer",N,â¡,No,18,"393 Warrior Crossing",3190,VIC,Australia,10
690,15,1371,18/11/2017,FALSE,Approved,"Norco Bicycles",Standard,low,medium,958.74,$748.90,34165,$209.84,November,1371,Aretha,Joscelyn,Female,39,62,1959-08-02,"Design Engineer",Retail,"Mass Customer",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,13,"3962 Rigney Center",3156,VIC,Australia,8
2966,1,1372,22/10/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,42688,$448.68,October,1372,Rockie,Wheldon,Male,44,42,1980-07-02,"Computer Systems Analyst III",Manufacturing,"Affluent Customer",N,ï½ï½¨(Â´âï½â©,No,17,"64201 Bonner Point",3169,VIC,Australia,5
687,66,1374,16/05/2017,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,$525.33,40487,$64.93,May,1374,Cleveland,Spilling,Male,76,46,1976-01-13,"Recruiting Manager",Manufacturing,"Mass Customer",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,8,"3831 Paget Road",3163,VIC,Australia,6
2343,89,1379,31/05/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,37874,"$1,305.25",May,1379,Lou,Drews,Female,63,33,1989-06-16,"Legal Assistant","Financial Services","Mass Customer",N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,7,"6 La Follette Lane",3977,VIC,Australia,6
2845,64,1380,20/04/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,41047,$872.89,April,1380,Lavina,Clavey,Female,99,23,1998-09-30,"Financial Analyst","Financial Services","Mass Customer",N,-$1.00,No,3,"6837 West Pass",4119,QLD,Australia,7
2751,77,1381,21/01/2017,FALSE,Approved,"Norco Bicycles",Road,medium,large,1240.31,$795.10,35455,$445.21,January,1381,Ellary,Ramsey,Male,79,37,1985-03-11,"Engineer IV",Manufacturing,"Affluent Customer",N,-5.00E-01,Yes,15,"28 Menomonie Street",3140,VIC,Australia,10
1101,17,1382,01/05/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",May,1382,Lucio,Reame,Male,27,32,1989-10-23,"Data Coordiator",Manufacturing,"High Net Worth",N,"TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ",Yes,20,"94 Sheridan Parkway",3136,VIC,Australia,9
691,8,1385,21/03/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649,$187.39,March,1385,Melesa,Priddy,Female,39,64,1957-08-17,"Cost Accountant","Financial Services","Mass Customer",N,1.00E+02,No,16,"5586 Buena Vista Avenue",3106,VIC,Australia,10
1873,12,1386,28/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880,"$1,069.55",February,1386,Mufinella,Kalvin,Female,71,55,1967-06-12,"Help Desk Technician",Retail,"Mass Customer",N,"() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }",Yes,12,"02701 Talmadge Junction",3082,VIC,Australia,7
1824,17,1388,08/05/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378,$409.86,May,1388,Carny,Shilstone,Male,86,49,1972-08-14,"Internal Auditor","Financial Services","Mass Customer",N,"(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»",No,7,"02570 Tony Way",3752,VIC,Australia,6
1384,57,1389,21/02/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",February,1389,Reina,Drever,Female,27,60,1962-05-14,"Recruiting Manager",Health,"Affluent Customer",N,á,No,15,"12 Alpine Lane",3754,VIC,Australia,8
88,31,1390,06/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,34079,$547.28,August,1390,Christyna,Feldberg,Female,74,22,2000-01-25,"Accounting Assistant I",Retail,"High Net Worth",N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,1,"6 Northfield Point",3140,VIC,Australia,9
1382,96,1393,29/12/2017,,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,December,1393,Adria,MacRorie,Female,96,46,1976-03-10,"Recruiting Manager",Manufacturing,"Mass Customer",N,ï¼ï¼ï¼,No,20,"79206 Independence Drive",3061,VIC,Australia,5
1023,23,1395,04/10/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,$381.10,36833,$817.36,October,1395,Jandy,Pennazzi,Female,83,64,1957-12-23,"VP Product Management",n/a,"High Net Worth",N,Ù¡Ù¢Ù£,Yes,16,"4 Milwaukee Park",3046,VIC,Australia,9
570,68,1396,21/12/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",December,1396,Sinclair,Melonby,Male,20,34,1987-10-07,"Cost Accountant","Financial Services","Mass Customer",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,18,"73506 Cordelia Lane",4217,QLD,Australia,4
129,50,1397,05/06/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,42295,$43.97,June,1397,Dimitri,Durie,Male,29,43,1979-01-21,"Legal Assistant",Manufacturing,"Mass Customer",N,"ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾",Yes,14,"0 Rowland Road",3036,VIC,Australia,9
1231,10,1398,14/08/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,34556,"$1,103.43",August,1398,Anderea,Pulteneye,Female,11,55,1966-11-29,"Project Manager",Manufacturing,"Mass Customer",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,17,"42829 Charing Cross Road",3107,VIC,Australia,8
593,20,1399,14/12/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,"$1,580.47",40303,$195.34,December,1399,Kaye,Clulow,Female,84,54,1967-09-08,"Staff Scientist",Manufacturing,"Mass Customer",N,"ì¬íê³¼íì ì´íì°êµ¬ì",No,15,"7530 Sutteridge Hill",3030,VIC,Australia,7
696,64,1400,06/07/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,40410,$872.89,July,1400,Rikki,Eytel,Female,51,40,1982-05-23,"Senior Developer",Manufacturing,"Affluent Customer",N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,7,"88545 Milwaukee Center",3022,VIC,Australia,8
1367,13,1403,19/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560,$574.62,July,1403,Germana,McFadin,Female,18,41,1980-12-01,"Geologist II",Retail,"Mass Customer",N,ð,No,16,"931 Rigney Terrace",3015,VIC,Australia,10
1407,7,1404,01/11/2017,TRUE,Approved,"Trek Bicycles",Road,low,medium,980.37,$234.43,37838,$745.94,November,1404,Emmott,Mercik,Male,78,64,1957-07-30,"Chemical Engineer",Manufacturing,"Mass Customer",N,-1,Yes,14,"6 Anderson Court",2880,NSW,Australia,1
919,86,1405,18/03/2017,FALSE,Approved,"Norco Bicycles",Road,high,large,774.53,$464.72,38750,$309.81,March,1405,Kylie,Spriggin,Female,52,64,1958-04-05,"VP Product Management",Manufacturing,"High Net Worth",N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,11,"11207 Lukken Center",3500,VIC,Australia,2
1170,91,1406,16/07/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38193,$128.46,July,1406,Georges,Tilne,Male,3,52,1970-05-05,"Cost Accountant","Financial Services","High Net Worth",N,0,Yes,17,"4370 Haas Trail",2870,NSW,Australia,5
2326,79,1407,01/05/2017,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,$818.01,42218,$737.57,May,1407,Tamarah,Sobtka,Female,43,41,1980-10-04,"Structural Analysis Engineer",Manufacturing,"Mass Customer",N,â°â´âµâââ,Yes,9,"45 Tony Trail",2259,NSW,Australia,7
609,74,1409,29/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668,$827.16,March,1409,Tiffi,Hartless,Female,69,26,1996-05-07,"Help Desk Technician",n/a,"Mass Customer",N,NULL,No,4,"967 Farmco Road",2880,NSW,Australia,1
2953,0,1410,31/10/2017,TRUE,Approved,"Norco Bicycles",Road,medium,medium,543.39,$407.54,42458,$135.85,October,1410,Althea,Macvey,Female,10,25,1997-01-22,"Marketing Manager",Retail,"High Net Worth",N,"''''"",Yes,6,"623 Talisman Way",2763,NSW,Australia,8
796,71,1411,15/10/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996,$737.17,October,1411,Katrina,Coltart,Female,24,28,1994-05-04,"Registered Nurse",Health,"Mass Customer",N,â¢,Yes,5,"837 Evergreen Junction",2774,NSW,Australia,8
2855,89,1413,30/06/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",June,1413,Vi,Lauga,Female,47,24,1998-04-24,"Administrative Assistant II","Financial Services","Mass Customer",N,,No,3,"83758 Kings Hill",2770,NSW,Australia,7
316,62,1414,01/08/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42105,$179.44,August,1414,Allison,Clowton,Female,57,42,1980-02-29,"Help Desk Technician",Retail,"Mass Customer",N,"/dev/null; touch /tmp/blns.fail ; echo",Yes,10,"8 Veith Alley",2750,NSW,Australia,5
3247,89,1417,05/04/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,$582.48,40672,"$1,230.27",April,1417,Micki,Russel,Female,12,62,1959-11-14,"Recruiting Manager",Manufacturing,"High Net Worth",N,â°â´âµâââ,Yes,20,"2 Alpine Circle",2765,NSW,Australia,10
2284,71,1418,21/04/2017,,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553,$737.17,April,1418,Valaria,Hugh,Female,80,45,1976-11-29,"Senior Sales Associate",IT,"Affluent Customer",N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,21,"0 Talisman Trail",2769,NSW,Australia,10
1288,50,1419,28/02/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,42295,$43.97,February,1419,Roddy,Ollerton,Male,5,55,1967-01-11,"Physical Therapy Assistant","Financial Services","Mass Customer",N,1,Yes,4,"5700 Banding Lane",2762,NSW,Australia,9
237,23,1420,11/03/2017,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,34244,$75.75,March,1420,Minni,Hanner,Female,14,62,1959-10-12,"Dental Hygienist",Health,"Mass Customer",N,-1,No,11,"94079 Eggendart Point",2745,NSW,Australia,9
1111,45,1421,16/07/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,July,1421,Mallorie,Gouth,Female,74,66,1956-04-14,"Senior Editor",Property,"Mass Customer",N,"ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²",No,20,"87038 Sauthoff Road",2761,NSW,Australia,7
464,81,1422,13/10/2017,FALSE,Approved,"Norco Bicycles",Standard,medium,small,586.45,$521.94,38206,$64.51,October,1422,Georgy,Rickwood,Male,31,50,1972-03-13,"Nuclear Power Engineer",Manufacturing,"Affluent Customer",N,"×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ",Yes,16,"4817 Fulton Junction",2761,NSW,Australia,8
194,25,1423,02/05/2017,FALSE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,$829.65,40553,$709.34,May,1423,Tiphanie,Klossek,Female,51,63,1959-06-17,"Project Manager",Manufacturing,"Mass Customer",N,ã»(ï¿£âï¿£)ã»:*:,No,19,"22 Transport Alley",2761,NSW,Australia,9
1256,52,1428,06/12/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670,$957.02,December,1428,Morissa,Ozintsev,Female,93,23,1998-11-15,"Sales Representative",Retail,"High Net Worth",N,$1.00,No,1,"1617 Beilfuss Street",2759,NSW,Australia,8
2856,31,1429,01/05/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,$173.18,36361,$57.73,May,1429,Dante,Jikylls,Male,94,41,1980-12-03,"Legal Assistant",Health,"Mass Customer",N,1.00E+02,Yes,12,"64 Everett Circle",2756,NSW,Australia,8
801,21,1432,09/10/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693,"$1,103.43",October,1432,Hiram,Kittiman,Male,70,23,1998-11-26,"Tax Accountant",Argiculture,"High Net Worth",N,0/0,Yes,2,"14155 Evergreen Way",2756,NSW,Australia,8
2847,52,1433,15/08/2017,FALSE,Approved,"OHM Cycles",Road,medium,medium,1280.28,$829.51,37220,$450.77,August,1433,Marya,Szwandt,Female,15,63,1958-09-25,"Account Coordinator",IT,"Mass Customer",N,NULL,No,20,"26607 West Hill",2777,NSW,Australia,9
384,67,1434,28/08/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,August,1434,Craig,Guswell,Male,42,48,1973-08-14,"Statistician I",Property,"High Net Worth",N,"1;DROP TABLE users",No,9,"53649 Mandrake Place",2749,NSW,Australia,8
190,37,1435,27/11/2017,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,40672,"$1,544.61",November,1435,Derek,Podmore,Male,96,54,1968-04-27,"Software Engineer II",Telecommunications,"Affluent Customer",N,"Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼",Yes,19,"223 Trailsway Parkway",2154,NSW,Australia,10
638,95,1436,11/02/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,569.56,$528.43,39031,$41.13,February,1436,Tonnie,Andryunin,Male,40,22,1999-10-29,"General Manager",n/a,"Affluent Customer",N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,3,"8999 Elmside Pass",2749,NSW,Australia,9
2299,60,1438,11/09/2017,TRUE,Approved,"Giant Bicycles",Standard,high,small,1977.36,"$1,759.85",36146,$217.51,September,1438,Winifred,MacRonald,Female,27,46,1975-11-01,"Social Worker",Health,"Mass Customer",N,-1,Yes,14,"8 Prairie Rose Circle",2745,NSW,Australia,9
2289,38,1440,16/11/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,$388.92,33455,"$1,702.55",November,1440,Consuela,O'Logan,Female,19,56,1965-11-22,"Human Resources Manager","Financial Services","High Net Worth",N,"__ï¾(,_,*)",Yes,12,"8088 Macpherson Hill",2323,NSW,Australia,5
341,1,1443,27/08/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,38573,$448.68,August,1443,Angela,Mowles,Female,47,35,1986-07-25,"Recruiting Manager","Financial Services","Affluent Customer",N,"ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²",Yes,22,"89684 Coolidge Hill",2630,NSW,Australia,1
2411,74,1445,29/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668,$827.16,October,1445,Bettine,Yoselevitch,Female,57,49,1973-03-29,"Web Designer II",IT,"Affluent Customer",N,âªâªtestâª,No,18,"5 Carioca Pass",2594,NSW,Australia,3
500,79,1446,02/02/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,$818.01,37873,$737.57,February,1446,Gabriello,Nell,Male,51,35,1987-04-15,"Engineer I",Manufacturing,"Mass Customer",N,<script>alert('hi')</script>,No,17,"6386 Raven Road",2579,NSW,Australia,2
580,66,1447,13/04/2017,TRUE,Approved,"Giant Bicycles",Road,low,small,590.26,$525.33,40487,$64.93,April,1447,Renaldo,Maudsley,Male,29,26,1996-06-16,"Civil Engineer",Manufacturing,"Mass Customer",N,ð©ð½,No,4,"8 Mendota Plaza",2567,NSW,Australia,9
